"","STU_ID","BYSTUWT","BYSTU1","BYSTU2","BYSTU3","BYSTU4","BYSTU5","BYSTU6","BYSTU7","BYSTU8","BYSTU9","BYSTU10","BYSTU11","BYSTU12","BYSTU13","BYSTU14","BYSTU15","BYSTU16","BYSTU17","BYSTU18","BYSTU19","BYSTU20","BYSTU21","BYSTU22","BYSTU23","BYSTU24","BYSTU25","BYSTU26","BYSTU27","BYSTU28","BYSTU29","BYSTU30","BYSTU31","BYSTU32","BYSTU33","BYSTU34","BYSTU35","BYSTU36","BYSTU37","BYSTU38","BYSTU39","BYSTU40","BYSTU41","BYSTU42","BYSTU43","BYSTU44","BYSTU45","BYSTU46","BYSTU47","BYSTU48","BYSTU49","BYSTU50","BYSTU51","BYSTU52","BYSTU53","BYSTU54","BYSTU55","BYSTU56","BYSTU57","BYSTU58","BYSTU59","BYSTU60","BYSTU61","BYSTU62","BYSTU63","BYSTU64","BYSTU65","BYSTU66","BYSTU67","BYSTU68","BYSTU69","BYSTU70","BYSTU71","BYSTU72","BYSTU73","BYSTU74","BYSTU75","BYSTU76","BYSTU77","BYSTU78","BYSTU79","BYSTU80","BYSTU81","BYSTU82","BYSTU83","BYSTU84","BYSTU85","BYSTU86","BYSTU87","BYSTU88","BYSTU89","BYSTU90","BYSTU91","BYSTU92","BYSTU93","BYSTU94","BYSTU95","BYSTU96","BYSTU97","BYSTU98","BYSTU99","BYSTU100","BYSTU101","BYSTU102","BYSTU103","BYSTU104","BYSTU105","BYSTU106","BYSTU107","BYSTU108","BYSTU109","BYSTU110","BYSTU111","BYSTU112","BYSTU113","BYSTU114","BYSTU115","BYSTU116","BYSTU117","BYSTU118","BYSTU119","BYSTU120","BYSTU121","BYSTU122","BYSTU123","BYSTU124","BYSTU125","BYSTU126","BYSTU127","BYSTU128","BYSTU129","BYSTU130","BYSTU131","BYSTU132","BYSTU133","BYSTU134","BYSTU135","BYSTU136","BYSTU137","BYSTU138","BYSTU139","BYSTU140","BYSTU141","BYSTU142","BYSTU143","BYSTU144","BYSTU145","BYSTU146","BYSTU147","BYSTU148","BYSTU149","BYSTU150","BYSTU151","BYSTU152","BYSTU153","BYSTU154","BYSTU155","BYSTU156","BYSTU157","BYSTU158","BYSTU159","BYSTU160","BYSTU161","BYSTU162","BYSTU163","BYSTU164","BYSTU165","BYSTU166","BYSTU167","BYSTU168","BYSTU169","BYSTU170","BYSTU171","BYSTU172","BYSTU173","BYSTU174","BYSTU175","BYSTU176","BYSTU177","BYSTU178","BYSTU179","BYSTU180","BYSTU181","BYSTU182","BYSTU183","BYSTU184","BYSTU185","BYSTU186","BYSTU187","BYSTU188","BYSTU189","BYSTU190","BYSTU191","BYSTU192","BYSTU193","BYSTU194","BYSTU195","BYSTU196","BYSTU197","BYSTU198","BYSTU199","BYSTU200"
"2243",148103,240.8719,377.26,409.3975,539.9066,600.5327,0,488.8167,0,430.0943,452.2045,604.1027,448.4355,446.2018,396.4604,0,0,0,393.861,613.9507,439.3525,419.8386,0,495.2939,443.498,0,0,0,0,566.4841,0,402.64,663.443,425.8869,0,538.8793,0,811.8498,0,0,0,648.1691,0,816.5418,376.0489,729.4829,424.5735,0,0,460.6068,0,0,0,0,436.9433,488.5962,453.7014,0,0,0,0,0,0,412.9082,0,468.7904,0,0,0,613.5885,607.7099,443.6795,360.6245,538.787,390.2681,0,0,485.6885,421.9397,570.58,0,0,481.7695,643.0789,474.4426,541.9101,625.9024,0,366.7087,409.8026,525.8317,0,464.2477,0,0,456.4973,0,0,0,469.5802,455.8478,0,855.6346,512.5866,397.2113,0,495.207,642.5531,0,435.3228,407.4304,0,369.9992,0,0,680.6239,0,466.4763,0,396.631,0,513.4854,447.4467,0,0,449.4281,493.8149,479.565,627.4439,0,647.3468,463.547,0,500.415,387.9623,0,0,0,408.2912,0,0,444.1076,0,0,0,0,370.4249,446.7456,0,0,448.1317,0,551.8408,0,502.4743,0,423.8922,398.2991,0,398.05,0,0,456.371,0,0,350.1788,0,0,0,504.4315,0,0,544.8208,738.3444,386.6635,0,464.914,511.2903,0,502.9431,0,0,0,565.2177,0,0,0,0,0,477.9654,830.6691,0,0,0,406.9452,522.8333,0,0,0,0,0,0
"2244",148104,247.1177,387.1915,427.0379,556.8731,617.7432,0,505.7452,0,446.3909,473.9307,636.2379,465.9519,459.5841,406.5549,0,0,0,405.7276,642.029,453.0852,430.3545,0,505.8741,458.6234,0,0,0,0,573.8603,0,407.385,683.2801,432.1642,0,558.2805,0,853.3185,0,0,0,653.2411,0,833.5196,385.6947,765.0709,431.51,0,0,476.6816,0,0,0,0,455.4126,517.5042,464.056,0,0,0,0,0,0,431.1333,0,476.44,0,0,0,647.9503,618.3497,470.7908,374.0738,559.1866,398.0292,0,0,492.9719,431.53,582.6154,0,0,493.2106,662.9084,490.854,548.2805,665.2341,0,376.7025,427.7074,530.0275,0,476.4195,0,0,461.1662,0,0,0,476.7187,474.9508,0,880.8877,531.2064,406.2225,0,509.1892,659.123,0,447.8241,417.7188,0,378.9477,0,0,695.9832,0,483.4532,0,409.2607,0,537.2929,465.4839,0,0,465.1865,503.0544,492.1301,637.4459,0,667.6724,480.0112,0,509.2573,390.5694,0,0,0,426.5979,0,0,450.3617,0,0,0,0,376.6945,478.6916,0,0,454.1617,0,579.1021,0,520.5009,0,435.9295,403.1892,0,406.1303,0,0,471.0861,0,0,358.3325,0,0,0,534.1827,0,0,561.37,749.2598,389.9946,0,478.0349,531.8669,0,509.4855,0,0,0,596.8651,0,0,0,0,0,489.7614,845.7276,0,0,0,416.7892,547.0897,0,0,0,0,0,0
"2245",148105,247.1177,387.1915,427.0379,556.8731,617.7432,0,505.7452,0,446.3909,473.9307,636.2379,465.9519,459.5841,406.5549,0,0,0,405.7276,642.029,453.0852,430.3545,0,505.8741,458.6234,0,0,0,0,573.8603,0,407.385,683.2801,432.1642,0,558.2805,0,853.3185,0,0,0,653.2411,0,833.5196,385.6947,765.0709,431.51,0,0,476.6816,0,0,0,0,455.4126,517.5042,464.056,0,0,0,0,0,0,431.1333,0,476.44,0,0,0,647.9503,618.3497,470.7908,374.0738,559.1866,398.0292,0,0,492.9719,431.53,582.6154,0,0,493.2106,662.9084,490.854,548.2805,665.2341,0,376.7025,427.7074,530.0275,0,476.4195,0,0,461.1662,0,0,0,476.7187,474.9508,0,880.8877,531.2064,406.2225,0,509.1892,659.123,0,447.8241,417.7188,0,378.9477,0,0,695.9832,0,483.4532,0,409.2607,0,537.2929,465.4839,0,0,465.1865,503.0544,492.1301,637.4459,0,667.6724,480.0112,0,509.2573,390.5694,0,0,0,426.5979,0,0,450.3617,0,0,0,0,376.6945,478.6916,0,0,454.1617,0,579.1021,0,520.5009,0,435.9295,403.1892,0,406.1303,0,0,471.0861,0,0,358.3325,0,0,0,534.1827,0,0,561.37,749.2598,389.9946,0,478.0349,531.8669,0,509.4855,0,0,0,596.8651,0,0,0,0,0,489.7614,845.7276,0,0,0,416.7892,547.0897,0,0,0,0,0,0
"2246",148106,240.8719,377.26,409.3975,539.9066,600.5327,0,488.8167,0,430.0943,452.2045,604.1027,448.4355,446.2018,396.4604,0,0,0,393.861,613.9507,439.3525,419.8386,0,495.2939,443.498,0,0,0,0,566.4841,0,402.64,663.443,425.8869,0,538.8793,0,811.8498,0,0,0,648.1691,0,816.5418,376.0489,729.4829,424.5735,0,0,460.6068,0,0,0,0,436.9433,488.5962,453.7014,0,0,0,0,0,0,412.9082,0,468.7904,0,0,0,613.5885,607.7099,443.6795,360.6245,538.787,390.2681,0,0,485.6885,421.9397,570.58,0,0,481.7695,643.0789,474.4426,541.9101,625.9024,0,366.7087,409.8026,525.8317,0,464.2477,0,0,456.4973,0,0,0,469.5802,455.8478,0,855.6346,512.5866,397.2113,0,495.207,642.5531,0,435.3228,407.4304,0,369.9992,0,0,680.6239,0,466.4763,0,396.631,0,513.4854,447.4467,0,0,449.4281,493.8149,479.565,627.4439,0,647.3468,463.547,0,500.415,387.9623,0,0,0,408.2912,0,0,444.1076,0,0,0,0,370.4249,446.7456,0,0,448.1317,0,551.8408,0,502.4743,0,423.8922,398.2991,0,398.05,0,0,456.371,0,0,350.1788,0,0,0,504.4315,0,0,544.8208,738.3444,386.6635,0,464.914,511.2903,0,502.9431,0,0,0,565.2177,0,0,0,0,0,477.9654,830.6691,0,0,0,406.9452,522.8333,0,0,0,0,0,0
"2247",148107,240.8719,377.26,409.3975,539.9066,600.5327,0,488.8167,0,430.0943,452.2045,604.1027,448.4355,446.2018,396.4604,0,0,0,393.861,613.9507,439.3525,419.8386,0,495.2939,443.498,0,0,0,0,566.4841,0,402.64,663.443,425.8869,0,538.8793,0,811.8498,0,0,0,648.1691,0,816.5418,376.0489,729.4829,424.5735,0,0,460.6068,0,0,0,0,436.9433,488.5962,453.7014,0,0,0,0,0,0,412.9082,0,468.7904,0,0,0,613.5885,607.7099,443.6795,360.6245,538.787,390.2681,0,0,485.6885,421.9397,570.58,0,0,481.7695,643.0789,474.4426,541.9101,625.9024,0,366.7087,409.8026,525.8317,0,464.2477,0,0,456.4973,0,0,0,469.5802,455.8478,0,855.6346,512.5866,397.2113,0,495.207,642.5531,0,435.3228,407.4304,0,369.9992,0,0,680.6239,0,466.4763,0,396.631,0,513.4854,447.4467,0,0,449.4281,493.8149,479.565,627.4439,0,647.3468,463.547,0,500.415,387.9623,0,0,0,408.2912,0,0,444.1076,0,0,0,0,370.4249,446.7456,0,0,448.1317,0,551.8408,0,502.4743,0,423.8922,398.2991,0,398.05,0,0,456.371,0,0,350.1788,0,0,0,504.4315,0,0,544.8208,738.3444,386.6635,0,464.914,511.2903,0,502.9431,0,0,0,565.2177,0,0,0,0,0,477.9654,830.6691,0,0,0,406.9452,522.8333,0,0,0,0,0,0
"2248",148108,247.1177,387.1915,427.0379,556.8731,617.7432,0,505.7452,0,446.3909,473.9307,636.2379,465.9519,459.5841,406.5549,0,0,0,405.7276,642.029,453.0852,430.3545,0,505.8741,458.6234,0,0,0,0,573.8603,0,407.385,683.2801,432.1642,0,558.2805,0,853.3185,0,0,0,653.2411,0,833.5196,385.6947,765.0709,431.51,0,0,476.6816,0,0,0,0,455.4126,517.5042,464.056,0,0,0,0,0,0,431.1333,0,476.44,0,0,0,647.9503,618.3497,470.7908,374.0738,559.1866,398.0292,0,0,492.9719,431.53,582.6154,0,0,493.2106,662.9084,490.854,548.2805,665.2341,0,376.7025,427.7074,530.0275,0,476.4195,0,0,461.1662,0,0,0,476.7187,474.9508,0,880.8877,531.2064,406.2225,0,509.1892,659.123,0,447.8241,417.7188,0,378.9477,0,0,695.9832,0,483.4532,0,409.2607,0,537.2929,465.4839,0,0,465.1865,503.0544,492.1301,637.4459,0,667.6724,480.0112,0,509.2573,390.5694,0,0,0,426.5979,0,0,450.3617,0,0,0,0,376.6945,478.6916,0,0,454.1617,0,579.1021,0,520.5009,0,435.9295,403.1892,0,406.1303,0,0,471.0861,0,0,358.3325,0,0,0,534.1827,0,0,561.37,749.2598,389.9946,0,478.0349,531.8669,0,509.4855,0,0,0,596.8651,0,0,0,0,0,489.7614,845.7276,0,0,0,416.7892,547.0897,0,0,0,0,0,0
"2249",148109,91.3912,147.4961,163.8741,201.6194,235.3795,0,183.8222,0,160.9589,177.2404,227.8696,171.7569,174.4544,158.2974,0,0,0,154.7107,223.6439,164.823,175.3507,0,190.9363,170.6352,0,0,0,0,218.7821,0,157.6836,248.7744,157.395,0,204.6602,0,297.757,0,0,0,248.7371,0,312.3156,144.437,267.346,159.5873,0,0,176.7145,0,0,0,0,159.7674,173.2487,177.9392,0,0,0,0,0,0,158.8471,0,178.2186,0,0,0,231.9643,235.5533,162.167,144.2181,200.7227,150.4186,0,0,180.0632,166.9379,222.6222,0,0,188.9004,254.6582,191.3954,210.8751,216.146,0,140.7912,154.0813,195.6177,0,174.8424,0,0,173.9822,0,0,0,185.4268,173.3799,0,312.498,195.4527,155.4246,0,193.2687,247.0455,0,166.0826,157.4797,0,144.9715,0,0,259.584,0,171.3792,0,151.9524,0,196.955,168.07,0,0,169.4725,190.2777,184.6993,241.0014,0,252.5745,174.0237,0,191.5211,151.0641,0,0,0,151.5904,0,0,179.4354,0,0,0,0,146.4949,184.4082,0,0,171.2991,0,205.2047,0,182.2867,0,155.7991,154.0152,0,147.7586,0,0,170.9829,0,0,139.1241,0,0,0,190.1972,0,0,196.9486,259.147,154.5403,0,185.8853,201.2239,0,194.7577,0,0,0,204.92,0,0,0,0,0,183.7805,320.9979,0,0,0,155.5698,197.1557,0,0,0,0,0,0
"2250",148110,240.8719,377.26,409.3975,539.9066,600.5327,0,488.8167,0,430.0943,452.2045,604.1027,448.4355,446.2018,396.4604,0,0,0,393.861,613.9507,439.3525,419.8386,0,495.2939,443.498,0,0,0,0,566.4841,0,402.64,663.443,425.8869,0,538.8793,0,811.8498,0,0,0,648.1691,0,816.5418,376.0489,729.4829,424.5735,0,0,460.6068,0,0,0,0,436.9433,488.5962,453.7014,0,0,0,0,0,0,412.9082,0,468.7904,0,0,0,613.5885,607.7099,443.6795,360.6245,538.787,390.2681,0,0,485.6885,421.9397,570.58,0,0,481.7695,643.0789,474.4426,541.9101,625.9024,0,366.7087,409.8026,525.8317,0,464.2477,0,0,456.4973,0,0,0,469.5802,455.8478,0,855.6346,512.5866,397.2113,0,495.207,642.5531,0,435.3228,407.4304,0,369.9992,0,0,680.6239,0,466.4763,0,396.631,0,513.4854,447.4467,0,0,449.4281,493.8149,479.565,627.4439,0,647.3468,463.547,0,500.415,387.9623,0,0,0,408.2912,0,0,444.1076,0,0,0,0,370.4249,446.7456,0,0,448.1317,0,551.8408,0,502.4743,0,423.8922,398.2991,0,398.05,0,0,456.371,0,0,350.1788,0,0,0,504.4315,0,0,544.8208,738.3444,386.6635,0,464.914,511.2903,0,502.9431,0,0,0,565.2177,0,0,0,0,0,477.9654,830.6691,0,0,0,406.9452,522.8333,0,0,0,0,0,0
"2251",148111,247.1177,387.1915,427.0379,556.8731,617.7432,0,505.7452,0,446.3909,473.9307,636.2379,465.9519,459.5841,406.5549,0,0,0,405.7276,642.029,453.0852,430.3545,0,505.8741,458.6234,0,0,0,0,573.8603,0,407.385,683.2801,432.1642,0,558.2805,0,853.3185,0,0,0,653.2411,0,833.5196,385.6947,765.0709,431.51,0,0,476.6816,0,0,0,0,455.4126,517.5042,464.056,0,0,0,0,0,0,431.1333,0,476.44,0,0,0,647.9503,618.3497,470.7908,374.0738,559.1866,398.0292,0,0,492.9719,431.53,582.6154,0,0,493.2106,662.9084,490.854,548.2805,665.2341,0,376.7025,427.7074,530.0275,0,476.4195,0,0,461.1662,0,0,0,476.7187,474.9508,0,880.8877,531.2064,406.2225,0,509.1892,659.123,0,447.8241,417.7188,0,378.9477,0,0,695.9832,0,483.4532,0,409.2607,0,537.2929,465.4839,0,0,465.1865,503.0544,492.1301,637.4459,0,667.6724,480.0112,0,509.2573,390.5694,0,0,0,426.5979,0,0,450.3617,0,0,0,0,376.6945,478.6916,0,0,454.1617,0,579.1021,0,520.5009,0,435.9295,403.1892,0,406.1303,0,0,471.0861,0,0,358.3325,0,0,0,534.1827,0,0,561.37,749.2598,389.9946,0,478.0349,531.8669,0,509.4855,0,0,0,596.8651,0,0,0,0,0,489.7614,845.7276,0,0,0,416.7892,547.0897,0,0,0,0,0,0
"2252",148113,240.8719,377.26,409.3975,539.9066,600.5327,0,488.8167,0,430.0943,452.2045,604.1027,448.4355,446.2018,396.4604,0,0,0,393.861,613.9507,439.3525,419.8386,0,495.2939,443.498,0,0,0,0,566.4841,0,402.64,663.443,425.8869,0,538.8793,0,811.8498,0,0,0,648.1691,0,816.5418,376.0489,729.4829,424.5735,0,0,460.6068,0,0,0,0,436.9433,488.5962,453.7014,0,0,0,0,0,0,412.9082,0,468.7904,0,0,0,613.5885,607.7099,443.6795,360.6245,538.787,390.2681,0,0,485.6885,421.9397,570.58,0,0,481.7695,643.0789,474.4426,541.9101,625.9024,0,366.7087,409.8026,525.8317,0,464.2477,0,0,456.4973,0,0,0,469.5802,455.8478,0,855.6346,512.5866,397.2113,0,495.207,642.5531,0,435.3228,407.4304,0,369.9992,0,0,680.6239,0,466.4763,0,396.631,0,513.4854,447.4467,0,0,449.4281,493.8149,479.565,627.4439,0,647.3468,463.547,0,500.415,387.9623,0,0,0,408.2912,0,0,444.1076,0,0,0,0,370.4249,446.7456,0,0,448.1317,0,551.8408,0,502.4743,0,423.8922,398.2991,0,398.05,0,0,456.371,0,0,350.1788,0,0,0,504.4315,0,0,544.8208,738.3444,386.6635,0,464.914,511.2903,0,502.9431,0,0,0,565.2177,0,0,0,0,0,477.9654,830.6691,0,0,0,406.9452,522.8333,0,0,0,0,0,0
"2253",148114,247.1177,387.1915,427.0379,556.8731,617.7432,0,505.7452,0,446.3909,473.9307,636.2379,465.9519,459.5841,406.5549,0,0,0,405.7276,642.029,453.0852,430.3545,0,505.8741,458.6234,0,0,0,0,573.8603,0,407.385,683.2801,432.1642,0,558.2805,0,853.3185,0,0,0,653.2411,0,833.5196,385.6947,765.0709,431.51,0,0,476.6816,0,0,0,0,455.4126,517.5042,464.056,0,0,0,0,0,0,431.1333,0,476.44,0,0,0,647.9503,618.3497,470.7908,374.0738,559.1866,398.0292,0,0,492.9719,431.53,582.6154,0,0,493.2106,662.9084,490.854,548.2805,665.2341,0,376.7025,427.7074,530.0275,0,476.4195,0,0,461.1662,0,0,0,476.7187,474.9508,0,880.8877,531.2064,406.2225,0,509.1892,659.123,0,447.8241,417.7188,0,378.9477,0,0,695.9832,0,483.4532,0,409.2607,0,537.2929,465.4839,0,0,465.1865,503.0544,492.1301,637.4459,0,667.6724,480.0112,0,509.2573,390.5694,0,0,0,426.5979,0,0,450.3617,0,0,0,0,376.6945,478.6916,0,0,454.1617,0,579.1021,0,520.5009,0,435.9295,403.1892,0,406.1303,0,0,471.0861,0,0,358.3325,0,0,0,534.1827,0,0,561.37,749.2598,389.9946,0,478.0349,531.8669,0,509.4855,0,0,0,596.8651,0,0,0,0,0,489.7614,845.7276,0,0,0,416.7892,547.0897,0,0,0,0,0,0
"2254",148115,247.1177,387.1915,427.0379,556.8731,617.7432,0,505.7452,0,446.3909,473.9307,636.2379,465.9519,459.5841,406.5549,0,0,0,405.7276,642.029,453.0852,430.3545,0,505.8741,458.6234,0,0,0,0,573.8603,0,407.385,683.2801,432.1642,0,558.2805,0,853.3185,0,0,0,653.2411,0,833.5196,385.6947,765.0709,431.51,0,0,476.6816,0,0,0,0,455.4126,517.5042,464.056,0,0,0,0,0,0,431.1333,0,476.44,0,0,0,647.9503,618.3497,470.7908,374.0738,559.1866,398.0292,0,0,492.9719,431.53,582.6154,0,0,493.2106,662.9084,490.854,548.2805,665.2341,0,376.7025,427.7074,530.0275,0,476.4195,0,0,461.1662,0,0,0,476.7187,474.9508,0,880.8877,531.2064,406.2225,0,509.1892,659.123,0,447.8241,417.7188,0,378.9477,0,0,695.9832,0,483.4532,0,409.2607,0,537.2929,465.4839,0,0,465.1865,503.0544,492.1301,637.4459,0,667.6724,480.0112,0,509.2573,390.5694,0,0,0,426.5979,0,0,450.3617,0,0,0,0,376.6945,478.6916,0,0,454.1617,0,579.1021,0,520.5009,0,435.9295,403.1892,0,406.1303,0,0,471.0861,0,0,358.3325,0,0,0,534.1827,0,0,561.37,749.2598,389.9946,0,478.0349,531.8669,0,509.4855,0,0,0,596.8651,0,0,0,0,0,489.7614,845.7276,0,0,0,416.7892,547.0897,0,0,0,0,0,0
"2255",148116,247.1177,387.1915,427.0379,556.8731,617.7432,0,505.7452,0,446.3909,473.9307,636.2379,465.9519,459.5841,406.5549,0,0,0,405.7276,642.029,453.0852,430.3545,0,505.8741,458.6234,0,0,0,0,573.8603,0,407.385,683.2801,432.1642,0,558.2805,0,853.3185,0,0,0,653.2411,0,833.5196,385.6947,765.0709,431.51,0,0,476.6816,0,0,0,0,455.4126,517.5042,464.056,0,0,0,0,0,0,431.1333,0,476.44,0,0,0,647.9503,618.3497,470.7908,374.0738,559.1866,398.0292,0,0,492.9719,431.53,582.6154,0,0,493.2106,662.9084,490.854,548.2805,665.2341,0,376.7025,427.7074,530.0275,0,476.4195,0,0,461.1662,0,0,0,476.7187,474.9508,0,880.8877,531.2064,406.2225,0,509.1892,659.123,0,447.8241,417.7188,0,378.9477,0,0,695.9832,0,483.4532,0,409.2607,0,537.2929,465.4839,0,0,465.1865,503.0544,492.1301,637.4459,0,667.6724,480.0112,0,509.2573,390.5694,0,0,0,426.5979,0,0,450.3617,0,0,0,0,376.6945,478.6916,0,0,454.1617,0,579.1021,0,520.5009,0,435.9295,403.1892,0,406.1303,0,0,471.0861,0,0,358.3325,0,0,0,534.1827,0,0,561.37,749.2598,389.9946,0,478.0349,531.8669,0,509.4855,0,0,0,596.8651,0,0,0,0,0,489.7614,845.7276,0,0,0,416.7892,547.0897,0,0,0,0,0,0
"2256",148117,186.9661,304.3304,336.9948,413.9671,475.9407,0,377.6693,0,320.0487,367.9087,471.8042,349.4105,342.2612,318.7524,0,0,0,318.0212,450.0936,340.389,352.3798,0,389.5502,356.2382,0,0,0,0,448.5534,0,321.9935,507.8549,322.7296,0,416.5445,0,617.2627,0,0,0,500.9735,0,665.1385,293.6076,542.2578,331.7914,0,0,359.8504,0,0,0,0,330.8315,370.1736,356.5503,0,0,0,0,0,0,322.9486,0,364.9974,0,0,0,491.2772,501.4185,337.0873,301.2904,425.142,309.5103,0,0,355.919,343.4953,453.3569,0,0,387.7348,511.8232,370.8272,434.7295,461.4729,0,290.5592,316.9666,407.8809,0,366.7371,0,0,373.1377,0,0,0,381.7115,355.9009,0,652.4797,418.3196,315.4258,0,389.756,496.5376,0,344.552,328.791,0,293.6824,0,0,535.9229,0,365.8423,0,311.6582,0,424.6396,352.8321,0,0,344.4571,384.3565,375.6151,490.8404,0,519.5742,355.059,0,401.4877,299.5991,0,0,0,314.6394,0,0,357.477,0,0,0,0,295.8979,362.327,0,0,345.8422,0,420.4862,0,390.6143,0,330.1134,317.7534,0,311.1522,0,0,353.3618,0,0,282.2557,0,0,0,393.8218,0,0,428.611,558.3043,309.1039,0,385.4928,422.0218,0,396.048,0,0,0,416.3582,0,0,0,0,0,384.5789,652.2708,0,0,0,320.8367,409.7136,0,0,0,0,0,0
"2257",148118,190.6529,313.5644,354.9146,421.7935,490.4484,0,389.7934,0,328.3328,386.9993,492.6022,360.5853,349.2685,328.1344,0,0,0,330.6121,464.4843,352.5021,361.7577,0,396.3702,369.159,0,0,0,0,454.1547,0,326.0038,518.6444,325.3472,0,429.4271,0,639.2012,0,0,0,503.1458,0,682.3308,299.3003,563.4962,335.7378,0,0,370.76,0,0,0,0,339.6495,387.6972,362.6717,0,0,0,0,0,0,335.5003,0,369.8476,0,0,0,521.7741,515.4404,351.4619,319.4887,440.0441,314.9386,0,0,359.4504,353.5378,461.933,0,0,400.4197,526.5249,383.0158,439.254,482.1733,0,298.4066,328.1354,410.9558,0,376.035,0,0,382.2566,0,0,0,386.7311,367.4863,0,668.8392,435.9077,322.002,0,399.1089,506.5163,0,354.3175,338.7967,0,300.466,0,0,546.3587,0,377.328,0,319.9783,0,449.7566,365.4236,0,0,350.6931,389.2851,383.9432,498.0652,0,536.5951,364.661,0,411.1885,300.9177,0,0,0,327.4504,0,0,363.6297,0,0,0,0,301.4142,389.9603,0,0,348.4117,0,434.4653,0,402.215,0,338.36,322.9448,0,316.2449,0,0,361.8912,0,0,290.7476,0,0,0,415.1736,0,0,438.0936,564.6258,313.9626,0,399.3529,442.6071,0,400.4595,0,0,0,428.7366,0,0,0,0,0,394.5887,662.049,0,0,0,328.7765,426.0574,0,0,0,0,0,0
"2258",148120,240.8719,377.26,409.3975,539.9066,600.5327,0,488.8167,0,430.0943,452.2045,604.1027,448.4355,446.2018,396.4604,0,0,0,393.861,613.9507,439.3525,419.8386,0,495.2939,443.498,0,0,0,0,566.4841,0,402.64,663.443,425.8869,0,538.8793,0,811.8498,0,0,0,648.1691,0,816.5418,376.0489,729.4829,424.5735,0,0,460.6068,0,0,0,0,436.9433,488.5962,453.7014,0,0,0,0,0,0,412.9082,0,468.7904,0,0,0,613.5885,607.7099,443.6795,360.6245,538.787,390.2681,0,0,485.6885,421.9397,570.58,0,0,481.7695,643.0789,474.4426,541.9101,625.9024,0,366.7087,409.8026,525.8317,0,464.2477,0,0,456.4973,0,0,0,469.5802,455.8478,0,855.6346,512.5866,397.2113,0,495.207,642.5531,0,435.3228,407.4304,0,369.9992,0,0,680.6239,0,466.4763,0,396.631,0,513.4854,447.4467,0,0,449.4281,493.8149,479.565,627.4439,0,647.3468,463.547,0,500.415,387.9623,0,0,0,408.2912,0,0,444.1076,0,0,0,0,370.4249,446.7456,0,0,448.1317,0,551.8408,0,502.4743,0,423.8922,398.2991,0,398.05,0,0,456.371,0,0,350.1788,0,0,0,504.4315,0,0,544.8208,738.3444,386.6635,0,464.914,511.2903,0,502.9431,0,0,0,565.2177,0,0,0,0,0,477.9654,830.6691,0,0,0,406.9452,522.8333,0,0,0,0,0,0
"2259",148121,240.8719,377.26,409.3975,539.9066,600.5327,0,488.8167,0,430.0943,452.2045,604.1027,448.4355,446.2018,396.4604,0,0,0,393.861,613.9507,439.3525,419.8386,0,495.2939,443.498,0,0,0,0,566.4841,0,402.64,663.443,425.8869,0,538.8793,0,811.8498,0,0,0,648.1691,0,816.5418,376.0489,729.4829,424.5735,0,0,460.6068,0,0,0,0,436.9433,488.5962,453.7014,0,0,0,0,0,0,412.9082,0,468.7904,0,0,0,613.5885,607.7099,443.6795,360.6245,538.787,390.2681,0,0,485.6885,421.9397,570.58,0,0,481.7695,643.0789,474.4426,541.9101,625.9024,0,366.7087,409.8026,525.8317,0,464.2477,0,0,456.4973,0,0,0,469.5802,455.8478,0,855.6346,512.5866,397.2113,0,495.207,642.5531,0,435.3228,407.4304,0,369.9992,0,0,680.6239,0,466.4763,0,396.631,0,513.4854,447.4467,0,0,449.4281,493.8149,479.565,627.4439,0,647.3468,463.547,0,500.415,387.9623,0,0,0,408.2912,0,0,444.1076,0,0,0,0,370.4249,446.7456,0,0,448.1317,0,551.8408,0,502.4743,0,423.8922,398.2991,0,398.05,0,0,456.371,0,0,350.1788,0,0,0,504.4315,0,0,544.8208,738.3444,386.6635,0,464.914,511.2903,0,502.9431,0,0,0,565.2177,0,0,0,0,0,477.9654,830.6691,0,0,0,406.9452,522.8333,0,0,0,0,0,0
