"","STU_ID","SCH_ID","BYSTUWT","STRAT_ID","PSU","G10COHRT","BYGRDRPT","BYMATHSE","BYSES1","BYRACE","BYSEX","BYTXCSTD","BYRISKFC","BYSTEXP","BYINCOME"
"1759",137118,-5,131.9693,137,1,1,98,-9,0.6,2,1,33.84,-4,4,11
"1760",137119,-5,286.0907,137,1,1,98,-0.116,-0.5,7,2,42.04,-4,5,10
"1761",137120,-5,286.0907,137,1,1,0,-0.381,-0.77,7,2,25.72,0,4,8
"1762",137121,-5,286.0907,137,1,1,0,-9,-0.61,5,2,57.84,0,-1,10
"1763",137122,-5,303.8955,137,1,1,0,-1.08,0.6,7,1,32.99,1,2,7
"1764",137201,-5,22.8027,137,2,1,0,-9,-1.6,3,2,34.61,4,5,2
"1765",137203,-5,22.4315,137,2,1,0,-9,-0.88,4,2,38.11,1,-1,7
"1766",137204,-5,22.8027,137,2,1,98,-0.63,-0.31,3,2,52.18,-9,5,7
"1767",137205,-5,22.8027,137,2,1,0,-0.116,-1.18,3,2,33.68,3,-1,7
"1768",137206,-5,23.3052,137,2,1,0,-0.408,-0.83,3,1,43.22,0,2,7
"1769",137207,-5,23.3052,137,2,1,98,-9,0.06,3,1,47.21,-9,2,9
"1770",137209,-5,22.8027,137,2,1,98,-9,-1.33,3,2,40.52,-9,5,5
"1771",137210,-5,22.8027,137,2,1,0,-0.381,-0.39,3,2,45.02,1,5,9
"1772",137214,-5,23.3052,137,2,1,98,-0.867,-0.9,3,1,40.99,-9,3,6
"1773",137217,-5,22.8027,137,2,1,1,-9,-0.07,3,2,48.47,5,5,3
"1774",137218,-5,22.8395,137,2,1,98,-9,-0.7,5,1,47.39,-4,4,9
"1775",137219,-5,23.3052,137,2,1,98,-9,-0.54,6,1,49.98,-4,3,9
"1776",137220,-5,23.3052,137,2,1,97,-9,-0.01,3,1,34.21,-9,2,10
"1777",137221,-5,22.4315,137,2,1,98,-9,-0.62,5,2,49.11,-9,5,10
"1778",137223,-5,23.3052,137,2,1,1,-9,-0.46,3,1,43.02,3,5,7
"1779",137224,-5,22.8027,137,2,1,1,-9,-0.49,3,2,37.25,3,2,7
"1780",137225,-5,22.8027,137,2,1,0,-9,-1.19,3,2,43.67,3,4,2
"1781",137226,-5,22.8027,137,2,1,0,-9,-0.56,3,2,49.62,3,5,6
"1782",137227,-5,22.8027,137,2,1,0,0.095,-0.47,3,2,38.66,1,-1,8
"1783",137228,-5,22.4315,137,2,1,0,-9,-0.7,5,2,40.06,3,5,5
"1784",137229,-5,22.8027,137,2,1,98,-0.63,-1.53,3,2,45.16,-4,5,5
"1785",137231,-5,23.3052,137,2,1,0,0.571,-0.76,6,1,45.73,2,2,7
"1786",137232,-5,23.3052,137,2,1,1,-0.63,-0.59,3,1,36.55,1,5,7
"1787",137233,-5,23.3052,137,2,1,98,-1.582,-0.87,3,1,44.49,-4,2,6
"1788",137234,-5,23.3052,137,2,1,0,-9,-1.09,3,1,45.67,-9,5,8
"1789",137235,-5,22.8027,137,2,1,0,-9,0.38,3,2,51.16,2,7,7
"1790",138101,-5,219.6917,138,1,1,0,-9,-0.78,6,1,52.38,1,6,9
"1791",138102,-5,217.3227,138,1,1,0,-1.831,-0.46,7,2,30.97,1,5,9
"1792",138103,-5,217.3227,138,1,1,0,-0.602,0.07,7,2,37.02,2,2,10
"1793",138104,-5,164.2358,138,1,1,0,-9,-0.85,3,1,27.48,1,3,7
"1794",138105,-5,217.3227,138,1,1,0,-0.63,0.83,6,2,68.16,1,5,9
"1795",138107,-5,162.4716,138,1,1,0,-9,-0.95,3,2,45.88,0,6,11
"1796",138108,-5,217.3227,138,1,1,0,-0.869,-0.6,7,2,35.38,1,5,9
"1797",138109,-5,219.6917,138,1,1,0,-9,-0.66,7,1,44.41,0,5,9
"1798",138110,-5,219.6917,138,1,1,0,-1.621,-0.32,7,1,33.44,0,7,10
"1799",138111,-5,219.6917,138,1,1,0,-9,-0.77,6,1,46.56,1,3,11
"1800",138112,-5,217.3227,138,1,1,0,-0.879,-0.61,7,2,48.53,2,6,2
"1801",138114,-5,162.4716,138,1,1,0,-9,-0.06,3,2,52.04,2,3,8
"1802",138115,-5,217.3227,138,1,1,98,-1.317,-0.59,7,2,46.57,-4,-1,10
"1803",138116,-5,164.2358,138,1,1,0,-9,-0.74,3,1,47.5,-9,-1,8
"1804",138117,-5,321.7061,138,1,1,0,-9,-0.14,4,2,37.46,0,2,9
"1805",138118,-5,217.3227,138,1,1,0,-0.63,-0.05,6,2,49.49,1,7,10
"1806",138119,-5,219.6917,138,1,1,0,-1.106,-0.59,7,1,54.47,1,5,9
"1807",138120,-5,217.3227,138,1,1,0,-0.63,-0.16,7,2,58.89,0,-1,9
"1808",138121,-5,217.3227,138,1,1,0,0.571,0.18,7,2,50.53,0,7,8
"1809",138122,-5,217.3227,138,1,1,1,-9,-0.93,7,2,44.53,5,5,5
"1810",138123,-5,164.2358,138,1,1,98,-0.63,-0.94,3,1,29.59,-9,2,3
"1811",138124,-5,219.6917,138,1,1,0,0.03,-1.27,7,1,31.56,-9,2,6
"1812",138125,-5,162.4716,138,1,1,0,-1.831,-0.04,3,2,46.94,1,6,5
"1813",138126,-5,217.3227,138,1,1,0,-9,-0.68,7,2,43.52,2,5,6
"1814",138127,-5,164.2358,138,1,1,0,-9,-0.36,5,1,33.91,0,6,10
"1815",138128,-5,324.5234,138,1,1,0,-9,-0.26,4,1,44.95,0,-1,8
"1816",138201,-5,233.4601,138,2,1,0,-0.63,-1.03,7,2,46.24,2,3,5
"1817",138202,-5,236.9136,138,2,1,0,-9,0.57,7,1,51.55,0,7,10
"1818",138203,-5,233.4601,138,2,1,0,-9,-0.2,7,2,51.97,0,7,10
"1819",138204,-5,236.9136,138,2,1,98,-9,-0.48,7,1,59.69,-4,5,7
"1820",138205,-5,233.4601,138,2,1,0,0.597,-0.95,7,2,55.76,0,3,8
"1821",138207,-5,233.4601,138,2,1,0,-0.63,-0.06,7,2,62.34,1,6,9
"1822",138209,-5,233.4601,138,2,1,0,0.068,-0.76,7,2,55.57,0,6,11
"1823",138211,-5,236.9136,138,2,1,0,-0.116,0.03,5,1,50.42,1,5,8
"1824",138212,-5,233.4601,138,2,1,1,-9,1.05,7,2,51.85,2,5,10
"1825",138213,-5,233.4601,138,2,1,0,1.772,0.94,7,2,65.92,0,6,9
"1826",138214,-5,233.4601,138,2,1,0,-0.63,-0.92,7,2,46.76,2,5,8
"1827",138215,-5,0,138,2,1,98,-8,-8,-8,1,-8,-4,-8,9
"1828",138216,-5,233.4601,138,2,1,0,-0.116,0.97,7,2,56.36,0,6,13
"1829",138218,-5,233.4601,138,2,1,0,-0.867,-0.13,7,2,59.56,0,7,10
"1830",138219,-5,236.9136,138,2,1,0,-9,0.71,7,1,65.39,0,6,12
"1831",138220,-5,443.5339,138,2,1,0,-0.128,-0.93,4,1,59.2,2,7,6
"1832",138221,-5,233.4601,138,2,1,0,-0.867,0.18,7,2,50.8,0,7,10
"1833",138222,-5,233.4601,138,2,1,98,-9,-0.17,7,2,42.67,-4,5,7
"1834",138223,-5,236.9136,138,2,1,0,0.571,-0.55,5,1,58.02,1,2,10
"1835",138224,-5,233.4601,138,2,1,0,-9,-0.06,7,2,57.66,0,6,9
"1836",138225,-5,236.9136,138,2,1,0,-0.63,-0.91,7,1,52.34,0,3,9
"1837",138226,-5,236.9136,138,2,1,0,0.581,-0.84,7,1,62.31,0,6,9
"1838",138227,-5,233.4601,138,2,1,0,-9,-0.12,7,2,41.14,0,5,8
"1839",138228,-5,233.4601,138,2,1,98,0.846,0.15,7,2,71.5,-4,6,8
"1840",138229,-5,233.4601,138,2,1,0,-9,-0.58,7,2,46.47,0,-1,8
"1841",138230,-5,233.4601,138,2,1,0,-9,-0.68,5,2,49.01,0,3,8
"1842",138232,-5,114.1211,138,2,1,98,0.121,-0.21,3,1,41.33,-4,5,5
"1843",139102,-5,232.3055,139,1,1,1,-9,-1,7,2,40.25,1,5,7
"1844",139103,-5,232.3055,139,1,1,0,-9,-0.95,7,2,63.64,0,5,8
"1845",139104,-5,239.4505,139,1,1,0,-9,0.28,7,1,72.12,1,-1,10
"1846",139105,-5,232.3055,139,1,1,0,-0.63,-0.26,7,2,49.46,2,5,8
"1847",139106,-5,232.3055,139,1,1,0,-0.896,0.29,7,2,53.42,1,7,9
"1848",139107,-5,232.3055,139,1,1,0,0.095,0.92,7,2,61.26,2,6,9
"1849",139108,-5,232.3055,139,1,1,0,-0.63,-0.52,7,2,52.62,0,4,9
"1850",139109,-5,232.3055,139,1,1,0,-0.896,0.68,7,2,48.81,-9,5,10
"1851",139110,-5,239.4505,139,1,1,98,-0.841,0.72,7,1,57.91,-9,6,10
"1852",139112,-5,232.3055,139,1,1,0,-0.63,-0.28,7,2,40.95,3,4,4
"1853",139113,-5,356.7762,139,1,1,0,-9,-1.32,4,2,37.55,3,5,5
"1854",139115,-5,232.3055,139,1,1,0,-1.133,0.13,7,2,52.95,0,6,10
"1855",139116,-5,239.4505,139,1,1,0,-9,0.22,7,1,47.81,0,5,10
"1856",139117,-5,239.4505,139,1,1,0,-9,0.05,7,1,47.59,0,2,12
"1857",139119,-5,232.3055,139,1,1,98,-0.62,-0.93,7,2,58.01,-9,6,7
"1858",139120,-5,232.3055,139,1,1,0,0.095,0.08,7,2,56.41,1,5,8
"1859",139121,-5,232.3055,139,1,1,0,-0.62,1.38,7,2,67.57,0,7,10
"1860",139122,-5,232.3055,139,1,1,0,1.533,-0.44,7,2,46.43,1,7,10
"1861",139123,-5,232.3055,139,1,1,0,-1.355,0.17,7,2,48.08,1,5,10
"1862",139126,-5,239.4505,139,1,1,0,0.781,0.24,7,1,52.75,1,5,7
"1863",139127,-5,232.3055,139,1,1,0,0.636,-0.31,7,2,32.44,0,6,10
"1864",139128,-5,86.2916,139,1,1,0,1.324,-0.26,6,1,53.33,1,5,9
"1865",139129,-5,239.4505,139,1,1,0,-9,-0.52,7,1,47.69,0,2,8
"1866",139131,-5,232.3055,139,1,1,0,-0.116,-0.83,7,2,56.31,1,3,7
"1867",139202,-5,191.953,139,2,1,0,-0.63,-0.92,7,2,44.15,0,3,9
"1868",139203,-5,194.5,139,2,1,0,1.257,-0.32,7,1,57.51,0,6,10
"1869",139205,-5,194.5,139,2,1,98,-1.621,-0.59,7,1,49.96,-4,3,6
"1870",139207,-5,191.953,139,2,1,0,-1.621,0.21,7,2,55.49,3,6,9
"1871",139208,-5,191.953,139,2,1,0,-0.632,0.03,7,2,45.21,0,1,8
"1872",139209,-5,194.5,139,2,1,0,0.819,-0.16,7,1,63.91,1,6,9
"1873",139210,-5,191.953,139,2,1,0,-9,0.09,7,2,50.76,1,2,9
"1874",139212,-5,194.5,139,2,1,0,-0.393,-0.77,7,1,54.62,2,5,5
"1875",139214,-5,191.953,139,2,1,0,-9,0.23,6,2,49.47,0,3,11
"1876",139216,-5,191.953,139,2,1,0,-9,0.54,6,2,67.88,1,5,9
"1877",139217,-5,194.5,139,2,1,0,1.772,-0.36,7,1,61.96,0,5,9
"1878",139218,-5,191.953,139,2,1,0,-1.831,-0.05,6,2,54.77,0,6,10
"1879",139219,-5,194.5,139,2,1,1,-9,-0.93,7,1,42.2,1,2,8
"1880",139220,-5,191.953,139,2,1,2,-1.372,-0.37,7,2,42.86,4,-1,3
"1881",140102,-5,344.0782,140,1,1,1,0.393,-0.19,7,1,44.03,3,5,8
"1882",140103,-5,332.6966,140,1,1,0,0.781,0.69,6,2,50.85,0,5,12
"1883",140104,-5,332.6966,140,1,1,0,1.772,0.56,7,2,68.55,0,6,12
"1884",140105,-5,332.6966,140,1,1,0,-9,0.96,7,2,58.78,0,5,11
"1885",140107,-5,344.0782,140,1,1,0,-0.869,0.07,7,1,48.99,1,-1,10
"1886",140108,-5,332.6966,140,1,1,0,-0.128,0.9,7,2,39.74,0,5,11
"1887",140109,-5,332.6966,140,1,1,0,-9,0.1,7,2,52.48,0,5,11
"1888",140110,-5,332.6966,140,1,1,0,-9,1.24,7,2,65.02,0,5,12
"1889",140111,-5,344.0782,140,1,1,0,-0.63,1.18,7,1,66.3,0,7,13
"1890",140112,-5,344.0782,140,1,1,0,1.534,0.42,7,1,49.86,1,7,12
"1891",140115,-5,332.6966,140,1,1,0,-0.63,0.26,7,2,41.43,-9,5,11
"1892",140116,-5,332.6966,140,1,1,0,0.289,0.98,7,2,54.25,0,5,11
"1893",140117,-5,111.9288,140,1,1,1,-0.181,-1,2,1,43.21,2,5,7
"1894",140118,-5,344.0782,140,1,1,0,1.772,0.21,7,1,67.36,1,5,13
"1895",140119,-5,344.0782,140,1,1,0,1.257,1.06,7,1,58.54,0,5,12
"1896",140120,-5,332.6966,140,1,1,0,-0.116,0.37,7,2,51.62,0,6,12
"1897",140121,-5,344.0782,140,1,1,0,-0.63,0.29,7,1,56.59,1,-1,8
"1898",140122,-5,332.6966,140,1,1,0,1.772,0.75,7,2,53.62,0,6,12
"1899",140123,-5,332.6966,140,1,1,0,-0.63,0.72,7,2,56.23,0,6,10
"1900",140124,-5,344.0782,140,1,1,0,-0.63,1.13,7,1,61.94,0,6,13
"1901",140125,-5,332.6966,140,1,1,0,-0.371,0.14,7,2,41.37,1,5,10
"1902",140126,-5,332.6966,140,1,1,0,-1.372,0.25,7,2,53.12,0,5,10
"1903",140127,-5,344.0782,140,1,1,0,1.073,1.19,7,1,61.75,0,6,12
"1904",140201,-5,430.5877,140,2,1,98,-0.154,0.27,7,1,58.3,-4,5,10
"1905",140202,-5,421.9662,140,2,1,0,-0.63,1.04,7,2,60.69,0,5,12
"1906",140203,-5,421.9662,140,2,1,0,-9,0.04,7,2,54.07,0,7,10
"1907",140204,-5,421.9662,140,2,1,0,1.085,1.39,7,2,58.86,1,6,12
"1908",140205,-5,430.5877,140,2,1,98,1.772,0.8,7,1,48.97,-4,6,11
"1909",140206,-5,421.9662,140,2,1,0,0.36,0.05,7,2,61.88,0,5,10
"1910",140207,-5,421.9662,140,2,1,0,0.095,-0.37,7,2,64.72,0,6,10
"1911",140208,-5,430.5877,140,2,1,0,0.581,0.16,7,1,55.17,0,5,10
"1912",140209,-5,59.5493,140,2,1,0,-0.63,1.31,2,1,71.76,0,-1,12
"1913",140210,-5,79.4704,140,2,1,0,1.772,1.3,3,2,26.29,1,6,11
"1914",140211,-5,430.5877,140,2,1,0,-0.63,0.58,7,1,52.99,0,6,10
"1915",140212,-5,421.9662,140,2,1,0,1.772,1.08,7,2,71.24,1,5,12
"1916",140213,-5,430.5877,140,2,1,0,-0.63,0.03,7,1,57.22,1,7,10
"1917",140214,-5,430.5877,140,2,1,98,-0.392,1.08,7,1,55.69,-4,2,12
"1918",140215,-5,421.9662,140,2,1,0,-9,-0.66,7,2,44.75,1,5,10
"1919",140216,-5,421.9662,140,2,1,0,1.772,1.03,7,2,64.05,1,7,10
"1920",140217,-5,137.8632,140,2,1,0,-1.135,1.04,7,1,64.5,1,5,10
"1921",140218,-5,421.9662,140,2,1,0,1.267,-0.06,7,2,64.29,0,7,11
"1922",140219,-5,421.9662,140,2,1,0,-0.154,0.67,7,2,62.74,0,5,12
"1923",140220,-5,421.9662,140,2,1,0,-0.63,0.74,5,2,63.81,0,5,12
"1924",140221,-5,421.9662,140,2,1,0,-0.154,1.16,7,2,63.66,0,5,13
"1925",140222,-5,430.5877,140,2,1,0,0.609,0.94,7,1,53.88,0,5,12
"1926",140223,-5,430.5877,140,2,1,0,-0.851,1.07,7,1,51.43,0,5,12
"1927",140224,-5,421.9662,140,2,1,98,-1.582,-0.19,7,2,46.96,-4,5,8
"1928",141101,-5,186.202,141,1,1,0,1.772,0.29,7,2,70.08,0,5,10
"1929",141102,-5,191.7713,141,1,1,1,-0.63,-0.45,7,1,46.94,2,5,10
"1930",141103,-5,186.202,141,1,1,1,-0.63,-1.33,7,2,43.84,3,6,5
"1931",141104,-5,186.202,141,1,1,0,0.121,-0.95,5,2,56.64,1,7,8
"1932",141106,-5,191.7713,141,1,1,0,-0.63,-0.54,7,1,41.3,1,5,9
"1933",141108,-5,306.3928,141,1,1,0,-9,-0.42,5,2,51.39,0,7,10
"1934",141109,-5,163.5596,141,1,1,0,-0.871,-1.02,3,1,48.63,3,7,6
"1935",141110,-5,186.202,141,1,1,0,0.133,1.39,7,2,68.37,0,6,12
"1936",141112,-5,186.202,141,1,1,1,1.772,-0.23,7,2,45.39,1,3,9
"1937",141113,-5,159.8717,141,1,1,0,-0.632,-1.37,5,2,27.83,3,5,5
"1938",141114,-5,186.202,141,1,1,0,0.36,0.53,7,2,46.06,0,5,10
"1939",141115,-5,186.202,141,1,1,0,1.534,-0.3,7,2,55.4,3,5,9
"1940",141116,-5,163.5596,141,1,1,0,-9,-0.68,6,1,44.55,-9,5,7
"1941",141117,-5,191.7713,141,1,1,98,-9,0.02,7,1,41.54,-4,3,10
"1942",141119,-5,191.7713,141,1,1,2,-9,-1.18,7,1,39.07,2,2,4
"1943",141120,-5,191.7713,141,1,1,0,1.772,0.39,5,1,64.14,0,6,11
"1944",141121,-5,0,141,1,1,0,-8,-8,-8,2,-8,-4,-8,5
"1945",141123,-5,186.202,141,1,1,0,-0.869,-0.28,7,2,52.58,0,6,9
"1946",141124,-5,191.7713,141,1,1,0,-9,-0.69,7,1,37.24,0,3,9
"1947",141205,-5,314.4693,141,2,1,0,-0.338,0.25,7,2,63.34,0,7,10
"1948",141206,-5,0,141,2,1,0,-4,-4,-4,-4,44.93,-4,-4,10
"1949",141208,-5,324.0154,141,2,1,0,0.305,1.54,7,1,73.08,0,-1,12
"1950",141209,-5,324.0154,141,2,1,0,-0.181,0.52,7,1,62.58,0,7,13
"1951",141212,-5,324.0154,141,2,1,0,-9,0.8,7,1,52.93,0,6,10
"1952",141214,-5,324.0154,141,2,1,0,1.085,0.2,6,1,60.12,0,6,10
"1953",141215,-5,0,141,2,1,0,-8,-8,-8,2,-8,1,-8,12
"1954",141216,-5,89.617,141,2,1,0,0.781,0.75,7,1,71.43,1,5,8
"1955",141217,-5,314.4693,141,2,1,0,-0.857,1.15,7,2,66.2,0,6,11
"1956",141218,-5,0,141,2,1,0,-4,-4,-4,-4,46.52,-4,-4,10
"1957",141219,-5,314.4693,141,2,1,0,1.296,1.15,7,2,65.22,0,5,11
"1958",141220,-5,89.617,141,2,1,0,1.02,1.01,7,1,53.19,0,7,11
"1959",141221,-5,314.4693,141,2,1,0,0.791,1.63,7,2,66.7,0,6,13
"1960",141223,-5,314.4693,141,2,1,0,1.772,-0.16,6,2,62.43,1,6,10
"1961",141225,-5,314.4693,141,2,1,0,0.771,1.8,7,2,75.82,0,7,13
"1962",141226,-5,0,141,2,1,0,-4,-4,-4,-4,52.62,-4,-4,11
"1963",141228,-5,0,141,2,1,0,-4,-4,-4,-4,59.3,-4,-4,9
"1964",141261,-5,0,141,2,0,0,-8,-8,-8,-8,-8,-8,-8,8
"1965",142102,-5,247.5372,142,1,1,0,-0.392,-0.04,7,1,61.36,2,2,9
"1966",142103,-5,240.8751,142,1,1,0,0.82,0.51,7,2,65.72,0,6,11
"1967",142104,-5,247.5372,142,1,1,98,0.056,0.58,7,1,53.13,-9,-1,10
"1968",142106,-5,240.8751,142,1,1,98,-0.63,-0.94,7,2,50.1,-9,-1,6
"1969",142107,-5,247.5372,142,1,1,0,1.772,0.63,3,1,43.9,1,2,10
"1970",142108,-5,240.8751,142,1,1,0,-1.831,0.35,7,2,54.31,1,6,9
"1971",142110,-5,221.9777,142,1,1,98,-0.63,-0.05,3,2,30.22,-4,1,12
"1972",142111,-5,247.5372,142,1,1,98,0.836,-0.35,7,1,59.75,-4,5,5
"1973",142112,-5,240.8751,142,1,1,98,1.772,0.76,7,2,51.34,-4,3,9
"1974",142114,-5,226.6663,142,1,1,0,0.332,-0.15,7,1,56.55,0,3,11
"1975",142115,-5,247.5372,142,1,1,0,1.534,-0.15,7,1,61.61,0,5,7
"1976",142116,-5,81.1947,142,1,1,98,0.571,0.96,2,1,45.84,-4,6,11
"1977",142117,-5,240.8751,142,1,1,0,-0.154,1.39,7,2,63.93,0,6,12
"1978",142118,-5,247.5372,142,1,1,0,0.133,0.55,7,1,58.08,0,5,10
"1979",142120,-5,226.6663,142,1,1,0,0.836,0.78,3,1,49.08,1,4,8
"1980",142121,-5,247.5372,142,1,1,0,0.609,1.37,7,1,45.51,0,6,12
"1981",142122,-5,247.5372,142,1,1,0,0.571,0.18,7,1,54.5,0,6,12
"1982",142123,-5,240.8751,142,1,1,0,1.772,0.46,3,2,61.51,0,5,12
"1983",142124,-5,80.1867,142,1,1,0,0.131,-1.02,2,2,60.84,1,6,9
"1984",142125,-5,240.8751,142,1,1,0,-0.63,0.79,7,2,63.82,1,6,9
"1985",142126,-5,240.8751,142,1,1,0,-0.62,1.04,7,2,56.94,1,6,12
"1986",142203,-5,201.44,142,2,1,0,-9,0.64,3,1,49.58,0,5,10
"1987",142204,-5,205.2411,142,2,1,0,0.322,-0.46,7,2,29.59,0,5,9
"1988",142205,-5,59.0819,142,2,1,98,-0.63,-0.81,2,1,51.5,-9,3,8
"1989",142206,-5,211.3694,142,2,1,0,-1.106,0.39,7,1,50.41,1,-1,10
"1990",142207,-5,197.02,142,2,1,98,0.123,-0.36,3,2,59.45,-4,4,12
"1991",142208,-5,19.067,142,2,1,0,0.874,0.43,5,2,63.85,0,5,11
"1992",142209,-5,201.44,142,2,1,98,-9,-0.45,3,1,45.02,-4,7,7
"1993",142210,-5,201.44,142,2,1,98,-9,-1,3,1,28.9,-4,6,10
"1994",142211,-5,201.44,142,2,1,0,0.571,-1.04,3,1,44.88,1,7,9
"1995",142212,-5,211.3694,142,2,1,1,-0.659,0.58,7,1,51.31,1,5,10
"1996",142213,-5,197.02,142,2,1,98,1.083,1.1,6,2,60.93,-4,7,11
"1997",142215,-5,197.02,142,2,1,98,1.285,-0.83,3,2,48.11,-4,-1,6
"1998",142216,-5,197.02,142,2,1,0,-9,0.17,3,2,45.82,1,7,9
"1999",142217,-5,201.44,142,2,1,98,-9,1.03,3,1,45.39,-4,5,12
"2000",142218,-5,201.44,142,2,1,98,-0.63,-0.51,6,1,37.35,-4,5,7
"2001",142220,-5,211.3694,142,2,1,0,0.874,1.22,6,1,68.77,0,6,12
"2002",142223,-5,201.44,142,2,1,1,-0.63,0.76,6,1,40.69,2,5,10
"2003",142224,-5,201.44,142,2,1,0,-0.63,-0.04,3,1,43.99,0,6,9
"2004",142225,-5,205.2411,142,2,1,0,0.571,1.8,7,2,68.53,0,7,13
"2005",142226,-5,197.02,142,2,1,0,-9,0.68,3,2,58.13,1,6,9
"2006",142227,-5,197.02,142,2,1,0,1.772,-0.07,6,2,54.71,0,7,10
"2007",142228,-5,205.2411,142,2,1,0,0.095,0.67,7,2,45.51,0,6,9
"2008",142229,-5,201.44,142,2,1,0,1.322,0.01,3,1,49.49,-9,5,10
"2009",142231,-5,211.3694,142,2,1,0,-1.106,1.05,7,1,67.96,0,5,10
"2010",143101,-5,472.346,143,1,1,0,-9,1.15,7,1,61.91,0,6,13
"2011",143102,-5,472.346,143,1,1,0,-9,0.55,7,1,55.07,0,5,11
"2012",143103,-5,472.346,143,1,1,0,1.058,1.4,7,1,58.43,0,5,10
"2013",143104,-5,472.346,143,1,1,98,1.772,0.86,7,1,55.82,-4,6,9
"2014",143106,-5,131.5487,143,1,1,0,1.772,1.29,2,1,70.78,0,5,12
"2015",143107,-5,453.3677,143,1,1,0,-0.647,0.4,7,2,61.09,0,5,10
"2016",143108,-5,453.3677,143,1,1,0,0.571,1.09,7,2,55,0,7,8
"2017",143109,-5,0,143,1,1,1,-4,-4,-4,-4,41.7,-4,-4,11
"2018",143111,-5,472.346,143,1,1,0,0.095,1.06,7,1,74.77,0,5,12
"2019",143112,-5,128.3897,143,1,1,0,-9,1.45,2,2,59.29,0,6,12
"2020",143113,-5,472.346,143,1,1,98,1.772,0.71,7,1,58.14,-4,5,10
"2021",143114,-5,131.5487,143,1,1,0,0.333,0.48,2,1,69.75,0,7,9
"2022",143115,-5,0,143,1,1,0,-4,-4,-4,-4,67.36,-4,-4,12
"2023",143116,-5,453.3677,143,1,1,0,-1.831,1.52,7,2,55.86,0,5,12
"2024",143117,-5,472.346,143,1,1,0,0.571,0.94,7,1,49.35,0,6,12
"2025",143118,-5,453.3677,143,1,1,0,-0.63,1.25,7,2,60.43,0,6,12
"2026",143119,-5,0,143,1,1,0,-4,-4,-4,-4,39.14,-4,-4,10
"2027",143121,-5,472.346,143,1,1,0,-0.381,1.8,7,1,74.33,0,6,13
"2028",143123,-5,472.346,143,1,1,0,-9,0.63,7,1,57.85,1,6,11
"2029",143125,-5,472.346,143,1,1,0,-0.63,0.94,7,1,56.66,0,5,12
"2030",143127,-5,131.5487,143,1,1,0,-0.143,1.4,2,1,60.11,0,7,10
"2031",143128,-5,453.3677,143,1,1,0,-0.381,1.44,7,2,59.2,0,7,11
"2032",143202,-5,281.7312,143,2,1,98,1.533,0.69,7,1,63.73,-9,6,11
"2033",143203,-5,281.7312,143,2,1,0,-0.381,0.02,7,1,57.08,0,-1,10
"2034",143204,-5,276.4593,143,2,1,98,-0.869,0.57,7,2,52.82,-4,2,6
"2035",143205,-5,276.4593,143,2,1,0,0.571,0.58,7,2,59.29,1,7,10
"2036",143206,-5,281.7312,143,2,1,98,0.111,0.41,7,1,28.06,-4,2,11
"2037",143207,-5,281.7312,143,2,1,0,0.322,-0.13,7,1,55.97,0,5,10
"2038",143208,-5,281.7312,143,2,1,0,0.571,-0.5,7,1,58.91,0,5,8
"2039",143209,-5,281.7312,143,2,1,0,-1.831,-0.21,7,1,54.91,0,5,11
"2040",143210,-5,276.4593,143,2,1,0,1.772,0,7,2,65.82,0,7,9
"2041",143212,-5,276.4593,143,2,1,98,-0.63,0.7,7,2,60.4,-4,-1,11
"2042",143213,-5,276.4593,143,2,1,0,1.533,-0.26,7,2,73.5,2,7,8
"2043",143215,-5,281.7312,143,2,1,0,1.772,0.1,7,1,59.1,0,5,10
"2044",143216,-5,276.4593,143,2,1,0,-0.63,0.75,7,2,49.27,0,5,12
"2045",143217,-5,276.4593,143,2,1,0,-0.365,1.22,7,2,55.5,1,7,12
"2046",143218,-5,33.7863,143,2,1,0,-1.133,0.35,6,1,60.73,1,5,7
"2047",143219,-5,281.7312,143,2,1,0,1.772,0.6,7,1,64.98,0,7,10
"2048",143220,-5,276.4593,143,2,1,0,-9,-0.23,7,2,49.57,3,7,6
"2049",143221,-5,66.2302,143,2,1,98,-0.906,-0.75,2,2,37.76,-4,5,8
"2050",143222,-5,276.4593,143,2,1,0,0.571,-0.23,7,2,49.21,1,6,9
"2051",143223,-5,276.4593,143,2,1,0,-0.63,0.59,7,2,62.46,1,6,12
"2052",143224,-5,281.7312,143,2,1,0,1.257,0.55,7,1,52.13,1,7,10
"2053",143225,-5,281.7312,143,2,1,0,-0.128,-0.04,7,1,49.46,1,3,8
"2054",143226,-5,281.7312,143,2,1,0,0.571,-0.04,7,1,30.26,0,2,9
"2055",143228,-5,276.4593,143,2,1,98,-1.566,0.03,7,2,60.38,-4,4,9
"2056",143229,-5,281.7312,143,2,1,98,1.772,1.25,5,1,67.26,-4,7,12
"2057",144101,-5,352.5163,144,1,1,0,-0.857,-0.18,7,1,53.3,0,6,9
"2058",144102,-5,352.5163,144,1,1,0,-9,-0.07,7,1,63.24,-9,5,12
"2059",144103,-5,105.7213,144,1,1,0,-0.63,0.31,6,2,55.8,1,5,10
"2060",144105,-5,352.5163,144,1,1,0,0.624,-0.22,7,1,41.11,1,-1,10
"2061",144106,-5,352.5163,144,1,1,0,-9,0.11,7,1,60.61,0,6,11
"2062",144107,-5,352.5163,144,1,1,98,-9,-1.7,6,1,40.91,-4,4,2
